Ticker,Company Name,Sector,Year,MarketCap,PE
AVY,Avery Dennison Corp,Industrials,2010,4195.35332,16.61
AVY,Avery Dennison Corp,Industrials,2011,2882.518777,10.22
AVY,Avery Dennison Corp,Industrials,2012,3364.859243,17.84
AVY,Avery Dennison Corp,Materials,2013,4731.76776,21.30
AVY,Avery Dennison Corp,Materials,2014,4501.60408,20.73
AVY,Avery Dennison Corp,Materials,2015,5886.0887,20.42
AVY,Avery Dennison Corp,Materials,2016,6271.740583,19.98
AVY,Avery Dennison Corp,Materials,2017,9837.473937,24.39
AW,Allied Waste Industries Inc.,Industrials,2008,4599.20006,11.17
AW,Allied Waste Industries Inc.,Industrials,2000,2865.49536,24.05
AW,Allied Waste Industries Inc.,Industrials,2001,2811.53602,31.50
AW,Allied Waste Industries Inc.,Industrials,2002,1969.33,11.80
AW,Allied Waste Industries Inc.,Industrials,2003,2910.85808,15.72
AW,Allied Waste Industries Inc.,Industrials,2004,2953.35072,101.49
AW,Allied Waste Industries Inc.,Industrials,2005,2787.52569,18.04
AW,Allied Waste Industries Inc.,Industrials,2006,4551.647877,20.90
AW,Allied Waste Industries Inc.,Industrials,2007,4338.53073,25.81
AWE,AT&T Wireless,Telecommunications,2001,36361.28757,48.42
AWE,AT&T Wireless,Telecommunications,2003,21688.68721,54.91
AWK,American Water Works Company Inc,Utilities,2016,12984.01286,27.86
AWK,American Water Works Company Inc,Utilities,2017,16103.98624,30.50
AXO,Akzona Inc,Materials,1980,151.51882,15.51
AXO,Akzona Inc,Materials,1981,127.1031,8.03
AXP,American Express Co,Financials,1980,3682.91525,8.72
AXP,American Express Co,Financials,1981,4156.47231,8.12
AXP,American Express Co,Financials,1982,6135.16825,10.98
AXP,American Express Co,Financials,1983,6962.00206,10.05
AXP,American Express Co,Financials,1984,8159.38816,19.52
AXP,American Express Co,Financials,1985,11770.823,16.65
AXP,American Express Co,Financials,1986,12191.19314,9.78
AXP,American Express Co,Financials,1987,9627.94976,10.53
AXP,American Express Co,Financials,1988,11099.06444,15.77
AXP,American Express Co,Financials,1989,14576.97984,12.90
AXP,American Express Co,Financials,1990,9582.09862,31.83
AXP,American Express Co,Financials,1991,9679.403,14.07
AXP,American Express Co,Financials,1992,11941.80288,19.32
AXP,American Express Co,Financials,1993,15125.88864,13.04
AXP,American Express Co,Financials,1994,14628.047,9.90
AXP,American Express Co,Financials,1995,19990.678,13.20
AXP,American Express Co,Financials,1996,26718.85,15.79
AXP,American Express Co,Financials,1997,41626.2,19.90
AXP,American Express Co,Financials,1998,46339.1225,22.02
AXP,American Express Co,Financials,1999,74425.63625,31.02
AXP,American Express Co,Financials,2000,73068.93638,26.68
AXP,American Express Co,Financials,2001,47618.3118,28.16
AXP,American Express Co,Financials,2002,46461.17665,20.33
AXP,American Express Co,Financials,2003,62037.47732,21.34
AXP,American Express Co,Financials,2004,70754.94756,21.36
AXP,American Express Co,Financials,2005,63136.66477,16.25
AXP,American Express Co,Financials,2006,71147.06929,20.16
AXP,American Express Co,Financials,2007,67018.94533,16.34
AXP,American Express Co,Financials,2008,26817.69304,8.15
AXP,American Express Co,Financials,2009,46450.94238,28.08
AXP,American Express Co,Financials,2010,51203.35699,13.80
AXP,American Express Co,Financials,2011,56586.49374,11.78
AXP,American Express Co,Financials,2012,63225.86319,12.55
AXP,American Express Co,Financials,2013,92247.14581,19.68
AXP,American Express Co,Financials,2014,94986.79752,16.53
AXP,American Express Co,Financials,2015,70357.1849,12.32
AXP,American Express Co,Financials,2016,64842.7659,11.83
AXP,American Express Co,Financials,2017,84536.87333,17.77
AYE,Allegheny Energy Inc.,Utilities,2000,5321.91084,22.02
AYE,Allegheny Energy Inc.,Utilities,2001,4529.27478,10.50
AYE,Allegheny Energy Inc.,Utilities,2005,4762.050187,34.66
AYE,Allegheny Energy Inc.,Utilities,2006,7333.547247,28.31
AYE,Allegheny Energy Inc.,Utilities,2007,10249.05361,27.90
AYE,Allegheny Energy Inc.,Utilities,2008,5591.493697,11.42
AYE,Allegheny Energy Inc.,Utilities,2009,3858.645347,12.87
AYE,Allegheny Energy Inc.,Utilities,2010,3977.46578,9.19
AYI,Acuity Brands Inc,Industrials,2016,10329.61608,35.02
AYI,Acuity Brands Inc,Industrials,2017,7202.825033,22.64
AZA,ALZA Corp.,Health Care,1990,1648.0032,66.85
AZA,ALZA Corp.,Health Care,1991,3541.38866,107.59
AZA,ALZA Corp.,Health Care,1993,2305.5955,30.59
AZA,ALZA Corp.,Health Care,1994,1476.774,44.85
AZA,ALZA Corp.,Health Care,1995,2021.397,29.75
AZA,ALZA Corp.,Health Care,1996,2189.448,25.37
AZA,ALZA Corp.,Health Care,1998,4552.1245,47.27
AZA,ALZA Corp.,Health Care,1999,3536.58875,33.55
AZA,ALZA Corp.,Health Care,2000,10059.0275,84.46
AZO,AutoZone Inc,Consumer Discretionary,1997,4410.61,22.62
AZO,AutoZone Inc,Consumer Discretionary,1998,4952.92428,21.73
AZO,AutoZone Inc,Consumer Discretionary,1999,4489.02216,18.34
AZO,AutoZone Inc,Consumer Discretionary,2000,3243.0435,12.12
AZO,AutoZone Inc,Consumer Discretionary,2001,7667.0194,43.68
AZO,AutoZone Inc,Consumer Discretionary,2002,6991.6653,16.33
AZO,AutoZone Inc,Consumer Discretionary,2003,7435.76544,14.37
AZO,AutoZone Inc,Consumer Discretionary,2004,7273.7546,12.85
AZO,AutoZone Inc,Consumer Discretionary,2005,6687.031967,11.77
AZO,AutoZone Inc,Consumer Discretionary,2006,8084.738,14.12
AZO,AutoZone Inc,Consumer Discretionary,2007,7632.77683,12.76
AZO,AutoZone Inc,Consumer Discretionary,2008,7242.024763,11.29
AZO,AutoZone Inc,Consumer Discretionary,2009,7315.24538,11.06
AZO,AutoZone Inc,Consumer Discretionary,2010,11372.72277,15.20
AZO,AutoZone Inc,Consumer Discretionary,2011,12932.19952,15.12
AZO,AutoZone Inc,Consumer Discretionary,2012,13633.22999,14.59
AZO,AutoZone Inc,Consumer Discretionary,2013,15537.80691,15.21
AZO,AutoZone Inc,Consumer Discretionary,2014,18664.70374,17.33
AZO,AutoZone Inc,Consumer Discretionary,2015,23405.86153,20.06
AZO,AutoZone Inc,Consumer Discretionary,2016,22157.18817,17.76
AZO,AutoZone Inc,Consumer Discretionary,2017,18107.64785,14.13
BA,Boeing Co.,Industrials,1980,4252.49919,7.34
BA,Boeing Co.,Industrials,1981,2171.115,4.00
BA,Boeing Co.,Industrials,1982,3272.4692,11.02
BA,Boeing Co.,Industrials,1983,4242.04375,12.19
BA,Boeing Co.,Industrials,1984,5505.85175,7.24
BA,Boeing Co.,Industrials,1985,8108.62525,16.15
BA,Boeing Co.,Industrials,1986,7930.00735,11.98
BA,Boeing Co.,Industrials,1987,5634.101,10.63
BA,Boeing Co.,Industrials,1988,9290.51679,15.99
BA,Boeing Co.,Industrials,1989,13690.41528,12.79
BA,Boeing Co.,Industrials,1990,15591.38812,13.63
BA,Boeing Co.,Industrials,1991,16296.502,11.00
BA,Boeing Co.,Industrials,1992,13620.9246,22.78
BA,Boeing Co.,Industrials,1993,14710.9685,11.34
BA,Boeing Co.,Industrials,1994,16021.313,15.97
BA,Boeing Co.,Industrials,1995,26959.03614,81.20
BA,Boeing Co.,Industrials,1996,36994.1595,23.24
BA,Boeing Co.,Industrials,1997,47642.1112,62.36
BA,Boeing Co.,Industrials,1998,32601.74242,207.65
BA,Boeing Co.,Industrials,1999,38727.3376,18.34
BA,Boeing Co.,Industrials,2000,58637.634,25.40
BA,Boeing Co.,Industrials,2001,30945.35416,9.65
BA,Boeing Co.,Industrials,2002,26370.25959,13185.13
BA,Boeing Co.,Industrials,2003,33721.10224,191.60
BA,Boeing Co.,Industrials,2004,43465.93669,15.42
BA,Boeing Co.,Industrials,2005,54643.76785,23.78
BA,Boeing Co.,Industrials,2006,67800.59766,40.21
BA,Boeing Co.,Industrials,2007,71974.93372,17.86
BA,Boeing Co.,Industrials,2008,32356.57949,8.84
BA,Boeing Co.,Industrials,2010,48824.63953,14.31
BA,Boeing Co.,Industrials,2011,51488.77407,13.59
BA,Boeing Co.,Industrials,2012,55319.08872,12.82
BA,Boeing Co.,Industrials,2013,100504.3339,23.21
BA,Boeing Co.,Industrials,2014,92502.6675,17.75
BA,Boeing Co.,Industrials,2015,97842.23008,17.42
BA,Boeing Co.,Industrials,2016,92301.28974,21.52
BA,Boeing Co.,Industrials,2017,164584.8931,24.58
BAC,Bank of America Corp.,Financials,1980,273.4155,5.75
BAC,Bank of America Corp.,Financials,1981,325.08336,6.18
BAC,Bank of America Corp.,Financials,1982,452.7,5.67
BAC,Bank of America Corp.,Financials,1983,707.66348,7.80
BAC,Bank of America Corp.,Financials,1984,1099.14792,9.81
BAC,Bank of America Corp.,Financials,1985,1651.806,10.48
BAC,Bank of America Corp.,Financials,1986,1713.6145,8.98
BAC,Bank of America Corp.,Financials,1987,1458.2115,7.36
BAC,Bank of America Corp.,Financials,1988,2353.0375,11.60
BAC,Bank of America Corp.,Financials,1989,4681.65625,12.48
BAC,Bank of America Corp.,Financials,1990,2353.45968,5.00
BAC,Bank of America Corp.,Financials,1991,9395.52498,19.65
BAC,Bank of America Corp.,Financials,1992,12998.6262,19.52
BAC,Bank of America Corp.,Financials,1993,13274.345,9.75
BAC,Bank of America Corp.,Financials,1994,12476.27876,7.52
BAC,Bank of America Corp.,Financials,1995,19097.35047,10.35
BAC,Bank of America Corp.,Financials,1996,28029.4215,12.44
BAC,Bank of America Corp.,Financials,1997,43308.15228,7.58
BAC,Bank of America Corp.,Financials,1998,104064.225,19.05
BAC,Bank of America Corp.,Financials,1999,85683.56496,12.00
BAC,Bank of America Corp.,Financials,2000,75367.12188,9.38
BAC,Bank of America Corp.,Financials,2001,99040.6199,16.19
BAC,Bank of America Corp.,Financials,2002,104125.3494,11.98
BAC,Bank of America Corp.,Financials,2003,119503.2962,11.17
BAC,Bank of America Corp.,Financials,2004,189800.9272,14.81
BAC,Bank of America Corp.,Financials,2005,181723.8236,10.85
BAC,Bank of America Corp.,Financials,2006,241298.8174,12.41
BAC,Bank of America Corp.,Financials,2007,200691.9898,10.05
BAC,Bank of America Corp.,Financials,2008,91148.46347,15.03
BAC,Bank of America Corp.,Financials,2009,131169.7401,28.02
BAC,Bank of America Corp.,Financials,2012,110609.6988,20.31
BAC,Bank of America Corp.,Financials,2013,161630.4768,18.53
BAC,Bank of America Corp.,Financials,2014,182597.2692,34.97
BAC,Bank of America Corp.,Financials,2015,177296.0841,10.99
BAC,Bank of America Corp.,Financials,2016,203143.5321,12.32
BAC,Bank of America Corp.,Financials,2017,294899.4702,14.45
BAC (Old),BankAmerica Corp. (Old),Financials,1980,4453.79825,6.97
BAC (Old),BankAmerica Corp. (Old),Financials,1981,3123.94125,5.98
BAC (Old),BankAmerica Corp. (Old),Financials,1982,3025.1364,6.52
BAC (Old),BankAmerica Corp. (Old),Financials,1983,3140.79048,7.56
BAC (Old),BankAmerica Corp. (Old),Financials,1984,2746.84004,7.75
BAC (Old),BankAmerica Corp. (Old),Financials,1988,3271.01731,6.28
BAC (Old),BankAmerica Corp. (Old),Financials,1989,5626.03325,5.12
BAC (Old),BankAmerica Corp. (Old),Financials,1990,5654.146,5.15
BAC (Old),BankAmerica Corp. (Old),Financials,1991,7853.4144,6.97
BAC (Old),BankAmerica Corp. (Old),Financials,1992,16210.0395,12.43
BAC (Old),BankAmerica Corp. (Old),Financials,1993,16599.95856,8.60
BAC (Old),BankAmerica Corp. (Old),Financials,1994,14661.689,7.05
BAC (Old),BankAmerica Corp. (Old),Financials,1995,23792.19325,9.33
BAC (Old),BankAmerica Corp. (Old),Financials,1996,35437.88325,12.52
BAC (Old),BankAmerica Corp. (Old),Financials,1997,50228.161,15.97
BAX,Baxter International Inc.,Health Care,1980,1843.18528,15.34
BAX,Baxter International Inc.,Health Care,1981,2362.7215,16.83
BAX,Baxter International Inc.,Health Care,1982,3412.38654,19.36
BAX,Baxter International Inc.,Health Care,1983,3275.181,15.33
BAX,Baxter International Inc.,Health Care,1984,1855.38717,10.26
BAX,Baxter International Inc.,Health Care,1985,3327.3135,93.78
BAX,Baxter International Inc.,Health Care,1986,4549.06375,11.32
BAX,Baxter International Inc.,Health Care,1987,5468.21275,18.60
BAX,Baxter International Inc.,Health Care,1988,4328.55286,11.86
BAX,Baxter International Inc.,Health Care,1989,6237.05,14.57
BAX,Baxter International Inc.,Health Care,1990,7781.53104,7781.53
BAX,Baxter International Inc.,Health Care,1991,11168,19.09
BAX,Baxter International Inc.,Health Care,1992,9044.80254,20.51
BAX,Baxter International Inc.,Health Care,1993,6741.41132,11.66
BAX,Baxter International Inc.,Health Care,1995,11387.172,17.65
BAX,Baxter International Inc.,Health Care,1996,11170.04,16.26
BAX,Baxter International Inc.,Health Care,1997,14125.16716,51.18
BAX,Baxter International Inc.,Health Care,1998,18392.20983,64.53
BAX,Baxter International Inc.,Health Care,1999,18273.37611,23.43
BAX,Baxter International Inc.,Health Care,2000,25802.32749,36.91
BAX,Baxter International Inc.,Health Care,2001,31660.52413,33.08
BAX,Baxter International Inc.,Health Care,2002,16612.036,23.94
BAX,Baxter International Inc.,Health Care,2003,18626.41704,36.45
BAX,Baxter International Inc.,Health Care,2004,21292.11392,32.96
BAX,Baxter International Inc.,Health Care,2005,23833.10921,30.95
BAX,Baxter International Inc.,Health Care,2006,29876.98092,23.77
BAX,Baxter International Inc.,Health Care,2007,37820.04515,22.77
BAX,Baxter International Inc.,Health Care,2008,34669.7009,18.03
BAX,Baxter International Inc.,Health Care,2009,33617.59466,15.27
BAX,Baxter International Inc.,Health Care,2010,29183.6669,18.60
BAX,Baxter International Inc.,Health Care,2011,29424.04071,13.47
BAX,Baxter International Inc.,Health Care,2012,35767.29836,15.58
BAX,Baxter International Inc.,Health Care,2013,36879.94709,16.92
BAX,Baxter International Inc.,Health Care,2014,39100.09951,20.91
BAX,Baxter International Inc.,Health Care,2015,20620.55587,12.02
BAX,Baxter International Inc.,Health Care,2016,24711.59104,5.01
BAX,Baxter International Inc.,Health Care,2017,35267.44109,34.21
BAY,Bay Networks Inc.,Information Technology,1996,4142.691,27.84
BBBY,Bed Bath & Beyond,Consumer Discretionary,1999,4859.40525,41.52
BBBY,Bed Bath & Beyond,Consumer Discretionary,2000,6324.63276,43.01
BBBY,Bed Bath & Beyond,Consumer Discretionary,2001,9832.2543,52.04
BBBY,Bed Bath & Beyond,Consumer Discretionary,2002,10103.51253,39.25
BBBY,Bed Bath & Beyond,Consumer Discretionary,2003,12836.4552,38.30
BBBY,Bed Bath & Beyond,Consumer Discretionary,2004,11986.08173,26.83
BBBY,Bed Bath & Beyond,Consumer Discretionary,2005,11810.00077,21.59
BBBY,Bed Bath & Beyond,Consumer Discretionary,2006,11040.42136,19.00
BBBY,Bed Bath & Beyond,Consumer Discretionary,2007,8366.578127,13.97
BBBY,Bed Bath & Beyond,Consumer Discretionary,2008,6187.73768,12.68
BBBY,Bed Bath & Beyond,Consumer Discretionary,2009,9735.14316,20.62
BBBY,Bed Bath & Beyond,Consumer Discretionary,2010,11814.5979,16.65
BBBY,Bed Bath & Beyond,Consumer Discretionary,2011,14704.73536,16.44
BBBY,Bed Bath & Beyond,Consumer Discretionary,2012,13164.31169,13.01
BBBY,Bed Bath & Beyond,Consumer Discretionary,2013,16868.21975,15.91
BBBY,Bed Bath & Beyond,Consumer Discretionary,2014,13391.54477,13.70
BBBY,Bed Bath & Beyond,Consumer Discretionary,2015,9034.420267,10.13
BBBY,Bed Bath & Beyond,Consumer Discretionary,2016,6356.97364,8.43
BBI,Barnett Banks Inc.,Financials,1984,780.14252,7.54
BBI,Barnett Banks Inc.,Financials,1985,1445.38025,12.02
BBI,Barnett Banks Inc.,Financials,1986,1805.1875,10.89
BBI,Barnett Banks Inc.,Financials,1987,1690.93716,9.50
BBI,Barnett Banks Inc.,Financials,1988,2103.342,9.54
BBI,Barnett Banks Inc.,Financials,1989,2279.803,9.15
BBI,Barnett Banks Inc.,Financials,1990,1194.74528,7.71
BBI,Barnett Banks Inc.,Financials,1991,2337.89034,37.99
BBI,Barnett Banks Inc.,Financials,1992,3986.52375,16.55
BBI,Barnett Banks Inc.,Financials,1993,4042.266,12.88
BBI,Barnett Banks Inc.,Financials,1994,3724.2205,7.82
BBI,Barnett Banks Inc.,Financials,1995,5597.035,10.76
BBI,Barnett Banks Inc.,Financials,1996,7801.08597,14.11
BBI,Barnett Banks Inc.,Financials,1997,13863.56748,24.11
BBL,Blue Bell Inc,Consumer Discretionary,1980,325.00104,4.79
BBL,Blue Bell Inc,Consumer Discretionary,1981,320.73419,6.87
BBL,Blue Bell Inc,Consumer Discretionary,1982,397.31219,10.66
BBL,Blue Bell Inc,Consumer Discretionary,1983,428.94306,9.02
BBT,BB&T Corp.,Financials,1997,8715.49112,24.18
BBT,BB&T Corp.,Financials,1998,11728.92008,23.79
BBT,BB&T Corp.,Financials,1999,9061.93122,13.36
BBT,BB&T Corp.,Financials,2000,14920.04514,23.55
BBT,BB&T Corp.,Financials,2001,16484.61221,17.77
BBT,BB&T Corp.,Financials,2002,17701.86042,14.23
BBT,BB&T Corp.,Financials,2003,21120.89448,19.25
BBT,BB&T Corp.,Financials,2004,23227.0744,16.06
BBT,BB&T Corp.,Financials,2005,22984.56838,14.01
BBT,BB&T Corp.,Financials,2006,23655.13705,13.86
BBT,BB&T Corp.,Financials,2007,18995.08121,12.07
BBT,BB&T Corp.,Financials,2008,17175.93785,10.57
BBT,BB&T Corp.,Financials,2009,17001.11348,17.47
BBT,BB&T Corp.,Financials,2010,16856.34543,21.26
BBT,BB&T Corp.,Financials,2011,16656.37271,15.06
BBT,BB&T Corp.,Financials,2012,20109.04948,10.96
BBT,BB&T Corp.,Financials,2013,24914.39925,15.18
BBT,BB&T Corp.,Financials,2014,27457.75976,12.97
BBT,BB&T Corp.,Financials,2015,29534.96823,13.81
BBT,BB&T Corp.,Financials,2016,35559.30443,15.27
BBT,BB&T Corp.,Financials,2017,38905.42806,16.40
BBY,Best Buy Co. Inc.,Consumer Discretionary,1999,10314.8175,38.60
BBY,Best Buy Co. Inc.,Consumer Discretionary,2000,6111.6778,15.63
BBY,Best Buy Co. Inc.,Consumer Discretionary,2001,15704.8528,40.59
BBY,Best Buy Co. Inc.,Consumer Discretionary,2002,7766.13285,48.84
BBY,Best Buy Co. Inc.,Consumer Discretionary,2003,16906.27448,34.93
BBY,Best Buy Co. Inc.,Consumer Discretionary,2004,19275.66974,22.54
BBY,Best Buy Co. Inc.,Consumer Discretionary,2005,22320.84504,20.95
BBY,Best Buy Co. Inc.,Consumer Discretionary,2006,25518.88417,20.73
BBY,Best Buy Co. Inc.,Consumer Discretionary,2007,21198.00498,15.72
BBY,Best Buy Co. Inc.,Consumer Discretionary,2008,10404.5108,7.63
BBY,Best Buy Co. Inc.,Consumer Discretionary,2009,16726.81778,17.67
BBY,Best Buy Co. Inc.,Consumer Discretionary,2010,15912.31386,11.54
BBY,Best Buy Co. Inc.,Consumer Discretionary,2011,9192.16801,7.62
BBY,Best Buy Co. Inc.,Consumer Discretionary,2012,4507.97113,12.33
BBY,Best Buy Co. Inc.,Consumer Discretionary,2014,13128.96053,13.26
BBY,Best Buy Co. Inc.,Consumer Discretionary,2015,11152.22644,11.99
BBY,Best Buy Co. Inc.,Consumer Discretionary,2016,13411.83619,12.44
BBY,Best Buy Co. Inc.,Consumer Discretionary,2017,18160.58667,14.78
BC,Brunswick Corp.,Consumer Discretionary,1980,313.317,10.99
BC,Brunswick Corp.,Consumer Discretionary,1981,378.31941,6.57
BC,Brunswick Corp.,Consumer Discretionary,1982,290.575,1.18
BC,Brunswick Corp.,Consumer Discretionary,1983,610.00336,46.94
BC,Brunswick Corp.,Consumer Discretionary,1984,726.15004,8.03
BC,Brunswick Corp.,Consumer Discretionary,1985,916.01185,9.43
BC,Brunswick Corp.,Consumer Discretionary,1986,1499.73208,13.93
BC,Brunswick Corp.,Consumer Discretionary,1987,1315.7,8.19
BC,Brunswick Corp.,Consumer Discretionary,1988,1461.808,6.96
BC,Brunswick Corp.,Consumer Discretionary,1990,794.7,9.68
BC,Brunswick Corp.,Consumer Discretionary,1993,1714.626,8573.13
BC,Brunswick Corp.,Consumer Discretionary,1994,1802.11488,17.03
BC,Brunswick Corp.,Consumer Discretionary,1995,2349.72,19.10
BC,Brunswick Corp.,Consumer Discretionary,1996,2363.184,13.21
BC,Brunswick Corp.,Consumer Discretionary,1997,3015.26911,20.43
BC,Brunswick Corp.,Consumer Discretionary,1998,2377.21275,13.33
BC,Brunswick Corp.,Consumer Discretionary,1999,2043.15075,10.33
BC,Brunswick Corp.,Consumer Discretionary,2001,1909.09184,15.07
BC,Brunswick Corp.,Consumer Discretionary,2002,1790.379,32.38
BC,Brunswick Corp.,Consumer Discretionary,2003,2913.11343,25.16
BC,Brunswick Corp.,Consumer Discretionary,2004,4761.9495,18.98
BC,Brunswick Corp.,Consumer Discretionary,2005,3807.16652,10.70
BC,Brunswick Corp.,Consumer Discretionary,2006,2930.817387,10.64
BC,Brunswick Corp.,Consumer Discretionary,2007,1755.779633,34.03
BCO,Brinks Co.,Industrials,1980,964.665,12.80
BCO,Brinks Co.,Industrials,1981,951.89927,30.59
BCO,Brinks Co.,Industrials,1982,521.0425,10.17
BCO,Brinks Co.,Industrials,1986,433.481,54.18
BCO,Brinks Co.,Industrials,1987,390.05,27.81
BCO,Brinks Co.,Industrials,1989,800.44582,21.18
BCO,Brinks Co.,Industrials,1990,713.12814,42.38
BCO,Brinks Co.,Industrials,1993,1211.79825,28.61
BCO,Brinks Co.,Industrials,1994,992.67,22.58
BCO,Brinks Co.,Industrials,1995,1304.59212,26.58
BCR,"C. R. Bard, Inc",Health Care,1980,199.7315,12.78
BCR,"C. R. Bard, Inc",Health Care,1981,296.2685,14.87
BCR,"C. R. Bard, Inc",Health Care,1982,452.4795,17.60
BCR,"C. R. Bard, Inc",Health Care,1983,520.329,16.49
BCR,"C. R. Bard, Inc",Health Care,1984,342.18,9.75
BCR,"C. R. Bard, Inc",Health Care,1985,664.708,16.48
BCR,"C. R. Bard, Inc",Health Care,1986,1057.5575,21.82
BCR,"C. R. Bard, Inc",Health Care,1987,993.7035,16.75
BCR,"C. R. Bard, Inc",Health Care,1988,1295.981,17.41
BCR,"C. R. Bard, Inc",Health Care,1989,1206.46121,16.37
BCR,"C. R. Bard, Inc",Health Care,1990,901.748,21.37
BCR,"C. R. Bard, Inc",Health Care,1991,1623.97197,30.87
BCR,"C. R. Bard, Inc",Health Care,1992,1750.55607,25.37
BCR,"C. R. Bard, Inc",Health Care,1993,1315.4745,35.55
BCR,"C. R. Bard, Inc",Health Care,1994,1405.296,12.74
BCR,"C. R. Bard, Inc",Health Care,1995,1841.50725,26.53
BCR,"C. R. Bard, Inc",Health Care,1996,1595.608,17.97
BCR,"C. R. Bard, Inc",Health Care,1997,1840.55835,24.54
BCR,"C. R. Bard, Inc",Health Care,1998,2653.3485,23.61
BCR,"C. R. Bard, Inc",Health Care,1999,2715.614,10.92
BCR,"C. R. Bard, Inc",Health Care,2000,2366.97072,17.96
BCR,"C. R. Bard, Inc",Health Care,2001,3296.2725,29.38
BCR,"C. R. Bard, Inc",Health Care,2002,2997.672,20.30
BCR,"C. R. Bard, Inc",Health Care,2003,4213.625,21.66
BCR,"C. R. Bard, Inc",Health Care,2004,6695.507,26.40
BCR,"C. R. Bard, Inc",Health Care,2005,6761.329273,20.69
BCR,"C. R. Bard, Inc",Health Care,2006,8486.485753,25.70
BCR,"C. R. Bard, Inc",Health Care,2007,8930.932393,27.63
BCR,"C. R. Bard, Inc",Health Care,2008,8416.789333,22.61
BCR,"C. R. Bard, Inc",Health Care,2009,7567.778827,15.03
BCR,"C. R. Bard, Inc",Health Care,2010,8043.54174,16.79
BCR,"C. R. Bard, Inc",Health Care,2011,7395.55216,21.11
BCR,"C. R. Bard, Inc",Health Care,2012,8037.492427,15.58
BCR,"C. R. Bard, Inc",Health Care,2013,10620.04187,70.57
BCR,"C. R. Bard, Inc",Health Care,2014,12431.73602,15.02
BCR,"C. R. Bard, Inc",Health Care,2015,13856.33415,103.95
BCR,"C. R. Bard, Inc",Health Care,2016,15976.95471,31.45
BCR,"C. R. Bard, Inc",Health Care,2017,24164.06246,42.29
BCW,Becor Western Inc,Industrials,1980,502.79682,10.02
BCW,Becor Western Inc,Industrials,1981,331.74375,8.13
BCW,Becor Western Inc,Industrials,1982,301.12125,11.45
BCW,Becor Western Inc,Industrials,1985,245.85,115.37
BCW,Becor Western Inc,Industrials,1986,185.36625,273.81
BDK,Black & Decker Corp,Consumer Discretionary,1980,773.19146,8.59
BDK,Black & Decker Corp,Consumer Discretionary,1981,637.09404,9.54
BDK,Black & Decker Corp,Consumer Discretionary,1983,1243.13112,28.16
BDK,Black & Decker Corp,Consumer Discretionary,1984,1183.789,12.41
BDK,Black & Decker Corp,Consumer Discretionary,1986,945.14875,149.93
BDK,Black & Decker Corp,Consumer Discretionary,1987,1104.32896,19.87
BDK,Black & Decker Corp,Consumer Discretionary,1988,1357.31466,13.98
BDK,Black & Decker Corp,Consumer Discretionary,1989,1147.926,38.23
BDK,Black & Decker Corp,Consumer Discretionary,1990,578.00498,11.31
BDK,Black & Decker Corp,Consumer Discretionary,1991,1051.637,37.72
BDK,Black & Decker Corp,Consumer Discretionary,1994,2011.36375,18.40
BDK,Black & Decker Corp,Consumer Discretionary,1995,3047.292,18.52
BDK,Black & Decker Corp,Consumer Discretionary,1996,2839.72237,10.96
BDK,Black & Decker Corp,Consumer Discretionary,1997,3704.56758,16.78
BDK,Black & Decker Corp,Consumer Discretionary,1999,4538.435,16.40
BDK,Black & Decker Corp,Consumer Discretionary,2000,3269.211,9.49
BDK,Black & Decker Corp,Consumer Discretionary,2001,3010.43897,17.35
BDK,Black & Decker Corp,Consumer Discretionary,2002,3454.91817,24.50
BDK,Black & Decker Corp,Consumer Discretionary,2003,3833.98884,14.24
BDK,Black & Decker Corp,Consumer Discretionary,2004,7131.7642,16.97
BDK,Black & Decker Corp,Consumer Discretionary,2005,6770.717467,11.90
BDK,Black & Decker Corp,Consumer Discretionary,2006,5831.113437,11.92
BDK,Black & Decker Corp,Consumer Discretionary,2007,5176.590417,12.14
BDK,Black & Decker Corp,Consumer Discretionary,2008,2699.488677,6.17
BDK,Black & Decker Corp,Consumer Discretionary,2009,3467.09362,24.37
BDX,Becton Dickinson & Co,Health Care,1980,1051.3745,16.25
BDX,Becton Dickinson & Co,Health Care,1981,971.66475,12.81
BDX,Becton Dickinson & Co,Health Care,1982,874.8625,11.41
BDX,Becton Dickinson & Co,Health Care,1983,752.934,20.96
BDX,Becton Dickinson & Co,Health Care,1984,799.85229,12.62
BDX,Becton Dickinson & Co,Health Care,1985,1263.87,14.36
BDX,Becton Dickinson & Co,Health Care,1986,2008.5,16.47
BDX,Becton Dickinson & Co,Health Care,1987,2001.138,13.51
BDX,Becton Dickinson & Co,Health Care,1988,2043.496,12.62
BDX,Becton Dickinson & Co,Health Care,1989,2371.8604,11.10
BDX,Becton Dickinson & Co,Health Care,1990,2810.736,15.42
BDX,Becton Dickinson & Co,Health Care,1991,2588.1355,13.64
BDX,Becton Dickinson & Co,Health Care,1992,3003.82326,14.96
BDX,Becton Dickinson & Co,Health Care,1993,2597.5235,36.19
BDX,Becton Dickinson & Co,Health Care,1994,3224.784,14.20
BDX,Becton Dickinson & Co,Health Care,1995,4800.375,19.07
BDX,Becton Dickinson & Co,Health Care,1996,5333.91804,18.82
BDX,Becton Dickinson & Co,Health Care,1997,6108.75,20.36
BDX,Becton Dickinson & Co,Health Care,1998,10594.93227,44.79
BDX,Becton Dickinson & Co,Health Care,1999,6776.2182,24.58
